Image 1,Image 2,Menu,Winner,Num Voter,Num Vote 1,Num Vote 2
11254473_1004519686226204_1468534364_n.jpg,11381786_403750313154413_14393541_n.jpg,Ramen,1,,,
224978068_998880990944851_414209005693750126_n.jpg,222647960_416018753036515_8837004213601522263_n.jpg,Ramen,2,,,
171063808_295648475411933_5208077399226599921_n.jpg,174655637_1452065868465595_3126179082713999396_n.jpg,Ramen,2,,,
151350728_3927863133942796_3207591448617399978_n.jpg,152839110_1015735665618669_6107180570988458055_n.jpg,Ramen,2,,,
316965628_153628484051636_8989734713588215362_n.jpg,316812899_153026954111789_3857708889581216474_n.jpg,Ramen,2,,,
317090093_152973527450465_7107632891179524663_n.jpg,317073780_152972780783873_4861874251574986161_n.jpg,Ramen,2,,,
316945722_152379074176577_6122673561102894677_n.jpg,316263605_152972280783923_373168933401257426_n.jpg,Ramen,2,,,
316424007_152971994117285_5629706746498567836_n.jpg,315553090_151349247612893_1551330009511799505_n.jpg,Ramen,1,,,
316676610_152383684176116_5278942978315411409_n.jpg,314967702_149435187804299_3762763209678592397_n.jpg,Ramen,1,,,
311154043_927849221516270_3915455139898845698_n.jpg,312026734_1073799916659584_7281487965936574010_n.jpg,Ramen,1,,,
311073186_2130647070474371_4927293031665060112_n.jpg,311447988_468062445295430_3599079572221690083_n.jpg,Ramen,1,,,
310873825_777030303370923_5175305165093145022_n.jpg,311746357_499816168673049_8303903743844636666_n.jpg,Ramen,1,,,
310596937_1012963606768943_4067755927971225271_n.jpg,311478465_493400659366343_289040289689423632_n.jpg,Ramen,1,,,
311021338_159987450007442_3959776750069785197_n.jpg,311437075_190371113478344_8332867200657404201_n.jpg,Ramen,2,,,
310124720_1327954517740030_6155731653667846137_n.jpg,310621578_192572786479445_6117178142956372731_n.jpg,Ramen,1,,,
309573222_464789985616901_5553528645495089976_n.jpg,309891314_5274647315965994_337548874073863425_n.jpg,Ramen,1,,,
310163487_180325491201434_6070199003073864627_n.jpg,309519003_165729519384320_1102033255849844212_n.jpg,Ramen,2,,,
308494754_874741020156853_2636018043984747988_n.jpg,308714764_1520681085021127_617705524801554633_n.jpg,Ramen,2,,,
307834780_866237757606388_2958084627135504076_n.jpg,307655518_5806493896035562_1444903109016578572_n.jpg,Ramen,2,,,
306917569_836656103990926_8012047508509536880_n.jpg,307726641_485450260117829_7639687817490152763_n.jpg,Ramen,1,,,
307561055_1730071694037572_8244817576429059176_n.jpg,307630899_596275278708729_3487695446762220808_n.jpg,Ramen,2,,,
306096790_1106923720191494_5390300895055602312_n.jpg,307259859_808719023659060_6321608169158153085_n.jpg,Ramen,1,,,
306081090_1510900399324211_8503281087830745879_n.jpg,306477342_189155720166367_5956430331153027473_n.jpg,Ramen,1,,,
305860807_1494781827634309_5254387089408243065_n.jpg,306679193_386915690112875_1789099815826869506_n.jpg,Ramen,1,,,
306100588_475510381147757_1196563992721500500_n.jpg,305279134_603021091364871_7708288590563737578_n.jpg,Ramen,2,,,
305884891_608290267418527_138773165400340504_n.jpg,303236136_604816304478290_172803265930448776_n.jpg,Ramen,2,,,
302104968_637109757742226_1055674805015072490_n.jpg,302710560_5972240629472774_1259013470229066516_n.jpg,Ramen,2,,,
277581244_5506222672741130_2092650824517213764_n.jpg,277255963_1085014708735332_8419494075876859339_n.jpg,Ramen,2,,,
276983363_483148460172623_6099317131378628845_n.jpg,277581244_5506222672741130_2092650824517213764_n.jpg,Ramen,1,,,
275547308_360892815911739_7249945032984791071_n.jpg,277081829_287373060061572_8963564209910319082_n.jpg,Ramen,2,,,
275630400_1872407523148481_5045520932768779622_n.jpg,277030649_2287695884706829_3105949816716523427_n.jpg,Ramen,2,,,
275630400_1872407523148481_5045520932768779622_n.jpg,276074188_539213610896078_4246006976824894102_n.jpg,Ramen,2,,,
276027558_651692902606741_7292483838722976390_n.jpg,275547308_360892815911739_7249945032984791071_n.jpg,Ramen,1,,,
275917024_370855998181732_8454599616126799886_n.jpg,275449055_377220061077047_6772157616319415825_n.jpg,Ramen,1,,,
275531116_3192049261025482_4823763894111901074_n.jpg,275887357_3265520833671683_6403418142386295489_n.jpg,Ramen,2,,,
275080678_1302912126876908_5746632695259810381_n.jpg,275531116_3192049261025482_4823763894111901074_n.jpg,Ramen,1,,,
274633106_124676306786399_4707342812030897536_n.jpg,274943276_330355985788253_6107291682074621025_n.jpg,Ramen,2,,,
274502327_3118833508434250_4934016190821833646_n.jpg,274566754_1061115287785331_4668794358386587844_n.jpg,Ramen,2,,,
274122438_661143624922410_8136924431237878255_n.jpg,273593179_1076395929809748_3848076108543400843_n.jpg,Ramen,1,,,
77028380_770153793452180_5781857186507650508_n.jpg,81609347_2491375327783027_456092356236540590_n.jpg,Ramen,1,,,
78939191_2628207360743005_4608320762916451028_n.jpg,80668935_821523448325595_5682589338691527181_n.jpg,Ramen,2,,,
75371276_1245094419211545_6635992898573336028_n.jpg,78859810_578292709398146_2774078285334870104_n.jpg,Ramen,1,,,
78783727_496053524443183_7917892906093790196_n.jpg,79383180_279017193057279_8356730934320497944_n.jpg,Ramen,2,,,
79148655_466116627404062_4452689600347418910_n.jpg,77028380_770153793452180_5781857186507650508_n.jpg,Ramen,2,,,
80668935_821523448325595_5682589338691527181_n.jpg,78774866_181982142854738_2322490065593940640_n.jpg,Ramen,1,,,
75371276_1245094419211545_6635992898573336028_n.jpg,81398703_212028573144313_364130994458994770_n.jpg,Ramen,1,,,
71182982_2424170071244596_4379177736122502083_n.jpg,75580644_2750918008304500_264373236640791097_n.jpg,Ramen,2,,,
72789898_157187405507465_7571335839360713491_n.jpg,76887270_496316014308436_8928305966275538517_n.jpg,Ramen,1,,,
72781206_107236080646915_105836491357013925_n.jpg,72299815_157758158806476_3571697223681565128_n.jpg,Ramen,1,,,
73393298_179087009879058_7393527651229324178_n.jpg,73036543_2701878206565943_99846392390244117_n.jpg,Ramen,2,,,
75602203_201497744210289_4131909896115570340_n.jpg,71713324_1372788962880638_6843625271317176003_n.jpg,Ramen,2,,,
72487369_805321096584651_1828901546681116043_n.jpg,73250908_154283859291939_4406244861925087604_n.jpg,Ramen,1,,,
72977128_116093663178907_6871202834528863719_n.jpg,75272119_155542502354915_9063639254265953806_n.jpg,Ramen,2,,,
74384414_1531407200330849_2770297906078855134_n.jpg,71286062_340408146805015_4238916231357662732_n.jpg,Ramen,1,,,
72901428_200529897636804_8270739627112300444_n.jpg,71731208_167505307775591_8277646012597587384_n.jpg,Ramen,1,,,
73091491_168504727673339_7223148220964105738_n.jpg,73480806_208646230138312_4154701436797450956_n.jpg,Ramen,1,,,
71255789_2617040574983062_6950391026766258749_n.jpg,72248635_473033110223769_2512291307959383063_n.jpg,Ramen,2,,,
