Image 1,Image 2,Menu,Winner,Num Voter,Num Vote 1,Num Vote 2
30590213_167256450655633_4677126918993084416_n.jpg,29738300_166987397349247_8517128750234599424_n.jpg,Dessert,2,,,
30998804_1728877577202558_8393779531466407936_n.jpg,29089067_575781026116302_6310780019937378304_n.jpg,Dessert,1,,,
17125954_610691769129855_8469197396247576576_n.jpg,17586866_1915227215380086_2845729593845874688_n.jpg,Dessert,1,,,
17439377_384116988642208_4886846053183127552_n.jpg,17332673_416154288733886_906686824754184192_n.jpg,Dessert,2,,,
17267804_1072336882911831_7477207878135185408_n.jpg,17438382_1364583190229308_1169100500381990912_n.jpg,Dessert,1,,,
17586984_428229494183717_8440815539391037440_n.jpg,17126216_730011753833581_5803106261255847936_n.jpg,Dessert,2,,,
17125805_1772374943079893_3070713587266748416_n.jpg,16583277_1246649542115241_8819044889351159808_n.jpg,Dessert,1,,,
17494054_1871412776410068_5319361577856532480_n.jpg,16583277_1246649542115241_8819044889351159808_n.jpg,Dessert,1,,,
14482909_851684298265659_1586249804596379648_n.jpg,14736459_680056438818748_8214456714053812224_n.jpg,Dessert,1,,,
14592019_548118222063831_7773393976828100608_n.jpg,14533483_927667504005415_5552794433373601792_n.jpg,Dessert,1,,,
14134522_297991087234644_634290434_n.jpg,14723062_546346765565172_7314247455896240128_n.jpg,Dessert,2,,,
14134591_1091059380986007_1348193478_n.jpg,14499099_1709090266082072_3827740816302931968_n.jpg,Dessert,2,,,
14474556_1170356453032202_9109981902353203200_n.jpg,14374186_1813509185589101_1184491055_n.jpg,Dessert,1,,,
68738221_2358509887531724_710153087721141460_n.jpg,66386164_358673745025659_8678576997166330969_n.jpg,Dessert,2,,,
66001652_483555159121792_3579560081300032353_n.jpg,66857474_204729163847890_1564825636653318367_n.jpg,Dessert,2,,,
69298965_417868338933825_1057003402035586818_n.jpg,66823128_101888527800543_7492075923923480441_n.jpg,Dessert,2,,,
70596578_174451303720891_4027583205877196172_n.jpg,69411483_2452642241684379_3350795237634092793_n.jpg,Dessert,2,,,
67643458_513229729431147_9016705618040264800_n.jpg,67700071_2320512351546408_7712552901933445619_n.jpg,Dessert,2,,,
68695990_2354753638110216_2164502492632212496_n.jpg,70865949_112491616616167_1205244557990048676_n.jpg,Dessert,1,,,
69246465_2432307053759293_6972590829265969314_n.jpg,66691675_2272137436433951_7270203045801967989_n.jpg,Dessert,1,,,
70487159_500195117211906_5115210288391345252_n.jpg,69716504_1132739756925973_3067548656737891043_n.jpg,Dessert,2,,,
67979128_101571394494238_3626146426412269514_n.jpg,67660858_182292709476417_493006457423748393_n.jpg,Dessert,2,,,
37333709_256817888245440_2969204560666558464_n.jpg,36641126_1012262748948219_1150333404558917632_n.jpg,Dessert,2,,,
37386655_1987926171251491_4595649482422484992_n.jpg,36778540_1925615937499645_3768940708270964736_n.jpg,Dessert,1,,,
32677889_450927265351277_7641543179535122432_n.jpg,36136831_2124982137714547_2129685024352501760_n.jpg,Dessert,1,,,
30590213_167256450655633_4677126918993084416_n.jpg,31326532_160368024798702_8444503262735892480_n.jpg,Dessert,2,,,
30590143_180756565911422_668976113090822144_n.jpg,30998804_1728877577202558_8393779531466407936_n.jpg,Dessert,2,,,
30087582_1011417512356748_5711520550434635776_n.jpg,30592539_902862853226749_2329226460440559616_n.jpg,Dessert,2,,,
29089067_575781026116302_6310780019937378304_n.jpg,29088114_199921677269426_2267343497897967616_n.jpg,Dessert,2,,,
28435026_592341481119733_2245198367346917376_n.jpg,28156915_311041766087625_8177125429547630592_n.jpg,Dessert,1,,,
28429159_1116402855168407_258034582807379968_n.jpg,28428492_1933111390351317_6609658019447832576_n.jpg,Dessert,1,,,
30590143_180756565911422_668976113090822144_n.jpg,30079147_2466548156704481_7240125253899255808_n.jpg,Dessert,2,,,
30087315_233745567190414_6827829120995426304_n.jpg,30084913_366916300479195_2454007638485106688_n.jpg,Dessert,2,,,
